,Afrekenen,"Anders, namelijk:",Assortiment,Klantvriendelijkheid,Prijs,Uitstraling,Weekactie,words
7627,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sodexo
7628,2.710835208327686e-05,6.594131223211343e-05,5.4083288263926445e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,soft
7629,2.710835208327686e-05,1.6485328058028356e-05,9.013881377321075e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,9.605532786885246e-05,softener
7630,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,softly
7631,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,softspoken
7632,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,soil
7633,2.710835208327686e-05,0.00028025057698648204,0.0003064719668289165,6.040714415158166e-05,0.00011131725417439703,4.5922116091109475e-05,0.00038422131147540983,solar
7634,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sold
7635,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,soldout
7636,2.710835208327686e-05,3.297065611605671e-05,9.013881377321075e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,solid
7637,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sologic
7638,0.0003524085770825992,0.00013188262446422685,3.6055525509284295e-05,0.0001409500030203572,7.421150278293135e-05,1.5307372030369826e-05,9.605532786885246e-05,solution
7639,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,solutionoriente
7640,0.00029819187291604544,3.297065611605671e-05,5.4083288263926445e-05,0.00010067857358596944,3.7105751391465674e-05,7.653686015184913e-05,3.201844262295082e-05,solve
7641,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,solved
7642,2.710835208327686e-05,6.594131223211343e-05,5.4083288263926445e-05,4.027142943438778e-05,3.7105751391465674e-05,0.0001224589762429586,3.201844262295082e-05,somehow
7643,0.0012198758437474587,0.0005934718100890207,0.00012619433928249505,0.001409500030203572,0.00011131725417439703,0.00032145481263776637,0.00016009221311475409,someone
7644,0.0012198758437474587,0.003165182987141444,0.0028664142779881016,0.005577592976662707,0.002968460111317254,0.0017297330394317903,0.002305327868852459,something
7645,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,somethingotherwise
7646,0.008891539483314809,0.002538740520936367,0.004092302145303768,0.0027183214868211746,0.003784786641929499,0.005969875091844232,0.004194415983606557,sometimes
7647,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sometimesbut
7648,0.00010843340833310744,8.242664029014178e-05,0.00010816657652785289,0.00010067857358596944,0.00011131725417439703,0.0001224589762429586,6.403688524590164e-05,somewhat
7649,5.421670416655372e-05,0.0003297065611605671,7.211105101856859e-05,0.0005436642973642349,0.00011131725417439703,0.0007500612294881214,0.00012807377049180329,somewhere
7650,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,somewhereä
7651,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,0.0001610857177375511,0.0001484230055658627,6.12294881214793e-05,3.201844262295082e-05,son
7652,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sondershausen
7653,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,song
7654,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sonycare
7655,0.00029819187291604544,0.00034619188921859544,0.000360555255092843,0.0003020357207579083,0.00011131725417439703,0.0001836884643644379,0.00028816598360655737,soon
7656,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,sooner
7657,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,soooo
7658,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,6.403688524590164e-05,sooooo
7659,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sopalin
7660,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sophisticated
7661,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,sorely
7662,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sorrow
7663,8.132505624983057e-05,0.0002143092647543686,9.013881377321075e-05,0.0004228500090610716,3.7105751391465674e-05,7.653686015184913e-05,3.201844262295082e-05,sorry
7664,0.00010843340833310744,0.0002143092647543686,0.00010816657652785289,0.00020135714717193888,7.421150278293135e-05,0.0009184423218221896,0.00012807377049180329,sort
7665,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,7.421150278293135e-05,0.00010715160421258878,3.201844262295082e-05,sorted
7666,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,soso
7667,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sossenheim
7668,2.710835208327686e-05,1.6485328058028356e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,soughtafter
7669,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,6.403688524590164e-05,souk
7670,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,soul
7671,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,soultz
7672,5.421670416655372e-05,4.945598417408506e-05,1.8027762754642147e-05,6.040714415158166e-05,3.7105751391465674e-05,3.061474406073965e-05,6.403688524590164e-05,sound
7673,2.710835208327686e-05,4.945598417408506e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,soup
7674,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,8.054285886877555e-05,3.7105751391465674e-05,3.061474406073965e-05,6.403688524590164e-05,sour
7675,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,source
7676,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sourness
7677,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sous
7678,8.132505624983057e-05,6.594131223211343e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,7.653686015184913e-05,3.201844262295082e-05,south
7679,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,souvenir
7680,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sow
7681,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,soy
7682,8.132505624983057e-05,3.297065611605671e-05,3.6055525509284295e-05,8.054285886877555e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spa
7683,0.0004879503374989834,0.0011704582921200132,0.0005408328826392645,0.00020135714717193888,0.0003339517625231911,0.0021277247122214057,0.00025614754098360657,space
7684,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spacing
7685,5.421670416655372e-05,0.00011539729640619849,7.211105101856859e-05,2.013571471719389e-05,7.421150278293135e-05,0.0002296105804555474,3.201844262295082e-05,spacious
7686,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spaghetti
7687,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,spain
7688,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,spakenburg
7689,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,spandau
7690,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,spanish
7691,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spar
7692,2.710835208327686e-05,3.297065611605671e-05,5.4083288263926445e-05,2.013571471719389e-05,7.421150278293135e-05,4.5922116091109475e-05,3.201844262295082e-05,spare
7693,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spargo
7694,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spargro
7695,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sparingly
7696,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,sparkle
7697,2.710835208327686e-05,3.297065611605671e-05,9.013881377321075e-05,2.013571471719389e-05,3.7105751391465674e-05,6.12294881214793e-05,6.403688524590164e-05,sparse
7698,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,9.184423218221895e-05,3.201844262295082e-05,sparsely
7699,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,spatially
7700,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spatula
7701,0.00029819187291604544,0.0005605011539729641,5.4083288263926445e-05,0.003020357207579083,0.00018552875695732838,0.0004132990448199853,0.00019211065573770491,speak
7702,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,speaker
7703,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,0.00010067857358596944,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,speaking
7704,0.00010843340833310744,0.00046158918562479395,0.0004146385433567694,0.000181221432454745,0.00022263450834879406,0.0004132990448199853,0.001440829918032787,special
7705,5.421670416655372e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,specialist
7706,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,specially
7707,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,specialty
7708,0.00010843340833310744,0.00036267721727662383,0.00037858301784748514,0.0003020357207579083,0.00022263450834879406,0.00015307372030369827,0.00038422131147540983,specific
7709,0.00010843340833310744,0.0001483679525222552,0.00021633315305570578,0.00010067857358596944,7.421150278293135e-05,7.653686015184913e-05,0.00016009221311475409,specifically
7710,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,specification
7711,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,specifie
7712,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,specified
7713,2.710835208327686e-05,4.945598417408506e-05,0.00016224986479177934,0.00010067857358596944,3.7105751391465674e-05,0.00010715160421258878,9.605532786885246e-05,specify
7714,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,spectacularly
7715,5.421670416655372e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,9.605532786885246e-05,spectrum
7716,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,speculator
7717,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,6.040714415158166e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,speech
7718,0.0005963837458320909,3.297065611605671e-05,5.4083288263926445e-05,0.00012081428830316332,3.7105751391465674e-05,4.5922116091109475e-05,6.403688524590164e-05,speed
7719,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spell
7720,0.0006506004499986446,0.00031322123310253877,0.00016224986479177934,0.00020135714717193888,0.0003339517625231911,0.00021430320842517756,0.00019211065573770491,spend
7721,2.710835208327686e-05,6.594131223211343e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spending
7722,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sphere
7723,2.710835208327686e-05,3.297065611605671e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spice
7724,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spicy
7725,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spide
7726,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spider
7727,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spier
7728,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spierdijk
7729,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spijkenisse
7730,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,0.00010715160421258878,3.201844262295082e-05,spill
7731,8.132505624983057e-05,0.00019782393669634025,1.8027762754642147e-05,2.013571471719389e-05,0.00022263450834879406,1.5307372030369826e-05,6.403688524590164e-05,spin
7732,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,spiral
7733,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,spit
7734,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spite
7735,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,splash
7736,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,splinter
7737,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,7.653686015184913e-05,3.201844262295082e-05,spoil
7738,5.421670416655372e-05,6.594131223211343e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,0.00010715160421258878,3.201844262295082e-05,spoke
7739,2.710835208327686e-05,4.945598417408506e-05,9.013881377321075e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sponge
7740,2.710835208327686e-05,4.945598417408506e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,sponsor
7741,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,7.421150278293135e-05,1.5307372030369826e-05,6.403688524590164e-05,spontaneous
7742,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spontaneously
7743,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spoon
7744,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sporadically
7745,2.710835208327686e-05,6.594131223211343e-05,0.00012619433928249505,2.013571471719389e-05,3.7105751391465674e-05,0.00010715160421258878,6.403688524590164e-05,sport
7746,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sporting
7747,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sportswear
7748,2.710835208327686e-05,0.00019782393669634025,0.0001802776275464215,0.00012081428830316332,3.7105751391465674e-05,3.061474406073965e-05,9.605532786885246e-05,spot
7749,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spotlight
7750,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spotted
7751,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sprang
7752,2.710835208327686e-05,0.0001483679525222552,0.00016224986479177934,6.040714415158166e-05,7.421150278293135e-05,7.653686015184913e-05,3.201844262295082e-05,spray
7753,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,4.027142943438778e-05,0.00011131725417439703,1.5307372030369826e-05,3.201844262295082e-05,sprayer
7754,5.421670416655372e-05,8.242664029014178e-05,3.6055525509284295e-05,8.054285886877555e-05,3.7105751391465674e-05,0.0001836884643644379,0.00012807377049180329,spread
7755,2.710835208327686e-05,8.242664029014178e-05,0.00014422210203713718,2.013571471719389e-05,0.0001484230055658627,3.061474406073965e-05,0.00016009221311475409,spring
7756,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,sprinkler
7757,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,spy
7758,2.710835208327686e-05,8.242664029014178e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,square
7759,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,squarely
7760,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,squat
7761,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,squatter
7762,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,6.040714415158166e-05,3.7105751391465674e-05,6.12294881214793e-05,3.201844262295082e-05,squeeze
7763,0.0003253002249993223,0.0002472799208704253,0.00021633315305570578,0.0004631214384954594,7.421150278293135e-05,0.000352069556698506,0.00028816598360655737,st
7764,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stability
7765,2.710835208327686e-05,3.297065611605671e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,stable
7766,5.421670416655372e-05,9.891196834817012e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,0.0001224589762429586,3.201844262295082e-05,stack
7767,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,0.0001409500030203572,3.7105751391465674e-05,0.0001683810923340681,3.201844262295082e-05,stacker
7768,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stacking
7769,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stadionplein
7770,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stadlau
7771,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stadskanaal
7772,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stadsveld
7773,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,stadtgalerie
7774,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,stadthagen
7775,0.005828295697904525,0.004698318496538081,0.0014963043086352983,0.02319634335420736,0.002077922077922078,0.007684300759245653,0.001440829918032787,staff
7776,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,staffed
7777,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,staffing
7778,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,staffless
7779,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,staffreally
7780,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,staffwide
7781,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,staffä
7782,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,3.061474406073965e-05,6.403688524590164e-05,stage
7783,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,stagnate
7784,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stain
7785,2.710835208327686e-05,3.297065611605671e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stainless
7786,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,stair
7787,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stairs
7788,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,stall
